ID	Gender	Age	Ethnicity	EH
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	1
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-006#M>	Men	Young	Pakeha	1
<S1A-006#M>	Men	Young	Pakeha	0
<S1A-006#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#J>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#R>	Men	Young	Pakeha	1
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-008#G>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	0
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#S>	Men	Young	Pakeha	1
<S1A-009#H>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	1
<S1A-010#D>	Men	Young	Pakeha	0
<S1A-010#D>	Men	Young	Pakeha	0
