"FileSpeaker"	"CleanSpeechUnit"	"Adjective"	"Variant"	"Gender"	"Age"	"Occupation"	"AudienceSize"	"ConversationType"	"AgeNumeric"	"Function"	"Amplified"	"Frequency"	"Priming"	"Gradability"	"SemanticCategory"	"Emotionality"
"<S1A-005:1$A>"	"that wouldn't make me feel sick"	"sick"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	37.5	"Predicative"	0	0.78	"NotPrimed"	-0.266964602111705	"HumanPropensity"	"NegativeEmotional"
"<S1A-005:1$A>"	"It's the see that on the dipper on the big dipper I just would feel like"	"big"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	37.5	"Attributive"	0	1.55	"NotPrimed"	-1.68476769632691	"Dimension"	"NonEmotional"
"<S1A-005:1$A>"	"See on the on the first on the first hill in the in the little kid's dipper it almost get to gets to the point where I'm thinking I don't want to do this any more and it stops and it's O K so I figure on the big dipper I'm going to get to the point where I don't want to do it any more and it's going to keep going and I'm going to hate it and I don't I don't really like that feeling"	"little"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	37.5	"Attributive"	0	2.63	"NotPrimed"	-1.43974175935183	"Dimension"	"NonEmotional"
"<S1A-005:1$A>"	"See on the on the first on the first hill in the in the little kid's dipper it almost get to gets to the point where I'm thinking I don't want to do this any more and it stops and it's O K so I figure on the big dipper I'm going to get to the point where I don't want to do it any more and it's going to keep going and I'm going to hate it and I don't I don't really like that feeling"	"big"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	37.5	"Attributive"	0	1.55	"NotPrimed"	-1.09586108354364	"Dimension"	"NonEmotional"
"<S1A-005:1$A>"	"I get it it's makes like I'm sick"	"sick"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	37.5	"Predicative"	0	0.78	"NotPrimed"	-1.4692195059859	"HumanPropensity"	"NegativeEmotional"
"<S1A-006:1$A>"	"Was that the day Steve Gearin scored that good try"	"good"	"0"	"Man"	"41-80"	"ACMP"	"Group"	"MixedGender"	57.5	"Attributive"	0	6.75	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-006:1$B>"	"That was the day Steve Gearin probably scored a lot of good tries"	"good"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Attributive"	0	6.26	"NotPrimed"	-1.12009467071277	"Value"	"PositiveEmotional"
"<S1A-006:1$A>"	"He wonderful old bloke"	"old"	"0"	"Man"	"41-80"	"ACMP"	"Group"	"MixedGender"	57.5	"Attributive"	0	2.04	"NotPrimed"	-3.66356164612965	"Age"	"NonEmotional"
"<S1A-006:1$B>"	"Is he the one that walked across the street with the funny hat on"	"funny"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Attributive"	0	1.16	"NotPrimed"	-0.385528438348708	"HumanPropensity"	"NonEmotional"
"<S1A-006:1$B>"	"He had to walk to work with this big ladies hat on"	"big"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Attributive"	0	2.11	"NotPrimed"	1.05591030332451	"Dimension"	"NonEmotional"
"<S1A-006:1$B>"	"One of those really big ones"	"big"	"really"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Attributive"	1	2.11	"NotPrimed"	-1.90510078152135	"Dimension"	"NonEmotional"
"<S1A-006:1$C>"	"Well while I was waiting for there was a big gust of wind and the car felt as though it was shaking and I thought Dear this is a bit like um that terrible storm we were stuck in that time"	"big"	"0"	"Woman"	"41-80"	"ACMP"	"Group"	"MixedGender"	47.5	"Attributive"	0	1.41	"NotPrimed"	-2.22347560806634	"Dimension"	"NonEmotional"
"<S1A-006:1$C>"	"Well while I was waiting for there was a big gust of wind and the car felt as though it was shaking and I thought Dear this is a bit like um that terrible storm we were stuck in that time"	"terrible"	"0"	"Woman"	"41-80"	"ACMP"	"Group"	"MixedGender"	47.5	"Attributive"	0	0.24	"NotPrimed"	0.344633727348247	"Value"	"NegativeEmotional"
"<S1A-006:1$B>"	"Yeah sure"	"sure"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Predicative"	0	1.24	"NotPrimed"	-0.845850019936695	"HumanPropensity"	"NonEmotional"
"<S1A-006:1$C>"	"Oh Actually I went for a long time last night without saving"	"long"	"0"	"Woman"	"41-80"	"ACMP"	"Group"	"MixedGender"	47.5	"Attributive"	0	1.41	"NotPrimed"	-1.12371414634033	"Dimension"	"NonEmotional"
"<S1A-006:1$C>"	"This is a beautiful cup of tea"	"beautiful"	"0"	"Woman"	"41-80"	"ACMP"	"Group"	"MixedGender"	47.5	"Attributive"	0	1.02	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-006:1$B>"	"You know at the newsagent reckons he's gonna find it hard to get someone to replace me at four o'clock in the morning"	"hard"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Predicative"	0	0.66	"NotPrimed"	-0.79407229638527	"PhysicalProperty"	"NonEmotional"
"<S1A-006:1$B>"	"No-one's interested"	"interested"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	22.5	"Predicative"	0	0.1	"NotPrimed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-007:1$A>"	"He had sandy sort of blond-brown hair, really nice, in a little pony-tail"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	2.33	"NotPrimed"	-0.496816351703291	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$A>"	"He had sandy sort of blond-brown hair, really nice, in a little pony-tail"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-007:1$A>"	"He had beautiful skin, really beautiful skin, like really tanned and he had a little tattoo on his arm, on his arm"	"beautiful"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	0.54	"NotPrimed"	-2.26870593059778	"Value"	"PositiveEmotional"
"<S1A-007:1$A>"	"He had beautiful skin, really beautiful skin, like really tanned and he had a little tattoo on his arm, on his arm"	"beautiful"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	1	0.54	"Primed"	-1.5339098932768	"Value"	"PositiveEmotional"
"<S1A-007:1$A>"	"He had beautiful skin, really beautiful skin, like really tanned and he had a little tattoo on his arm, on his arm"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-1.89783497922093	"Dimension"	"NonEmotional"
"<S1A-007:1$A>"	"Um I don't know, he was a bit far away for me to see and he had because he had dark sort of skin he had really light eyes"	"light"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	1	0.04	"NotPrimed"	0.832424218097662	"PhysicalProperty"	"NonEmotional"
"<S1A-007:1$A>"	"He had green those nice green sort of dark green pants like jeans on"	"green"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.26	"NotPrimed"	-2.62099860738335	"Color"	"PositiveEmotional"
"<S1A-007:1$A>"	"He had green those nice green sort of dark green pants like jeans on"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	2.33	"NotPrimed"	-1.51140410844288	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$A>"	"He had green those nice green sort of dark green pants like jeans on"	"green"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	0.26	"NotPrimed"	-1.9243731558408	"Color"	"PositiveEmotional"
"<S1A-007:1$A>"	"He had nice sandals on"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	2.33	"NotPrimed"	-0.695561684065884	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$A>"	"Really nice ones"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	1	2.33	"Primed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$A>"	"He was hot"	"hot"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.4	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-007:1$A>"	"He was very nice"	"nice"	"very"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	2.33	"NotPrimed"	-2.75805146909401	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$A>"	"That's good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	6.26	"NotPrimed"	0.709367770598365	"Value"	"PositiveEmotional"
"<S1A-007:1$A>"	"Good on you for cooking this"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"She said it's really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	6.26	"NotPrimed"	-0.963411273701543	"Value"	"PositiveEmotional"
"<S1A-007:1$A>"	"Good on you"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	6.26	"NotPrimed"	1.49964576256743	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"'Cause I 'cause I dreamt about it and it's really it means that it's important"	"important"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.14	"NotPrimed"	1	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"That's what the old the old musician told me to do"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.94	"NotPrimed"	-1.52455417497704	"Age"	"NonEmotional"
"<S1A-007:1$B>"	"That's what the old the old musician told me to do"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.94	"NotPrimed"	-2.32006498486101	"Age"	"NonEmotional"
"<S1A-007:1$B>"	"Good time to go 'cause there's no no- one um not too many people"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	6.26	"NotPrimed"	-2.48469171607493	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"Lots of good stuff"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"There was a really really nice stall"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	2.33	"NotPrimed"	-0.153725619589308	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$B>"	"They had like you know Indian stuff and stuff from Thailand um really cute guys"	"cute"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	0.26	"Primed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-007:1$B>"	"and the guy comes up and he goes everything's cheap today"	"cheap"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.12	"NotPrimed"	-2.86160791379482	"PhysicalProperty"	"NegativeEmotional"
"<S1A-007:1$B>"	"It was pretty good wasn't it"	"good"	"pretty"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	6.26	"NotPrimed"	-1.5978499067593	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"And I said well you're pitchin' to the wrong girl cause I ain't got no money"	"wrong"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.48	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-007:1$B>"	"So cute"	"cute"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	0.26	"NotPrimed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-007:1$B>"	"Saw some beautiful silk maroon silk chinese pyjamas"	"beautiful"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.54	"NotPrimed"	-1.43977167149037	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"Like they were they weren't new but they were in good nick"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	6.26	"NotPrimed"	-1.12370131613506	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"Lots of nice stuff"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	2.33	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$B>"	"It's really good and um and I called and Dad said G'day are you there and then she said yeah I said I'm coming around"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"She goes oh was nice and I said Yeah"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	2.33	"NotPrimed"	-1.19385163780056	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$B>"	"Dad's reaction was really funny"	"funny"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	1.16	"Primed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$B>"	"Oh I'm gonna write them a letter saying saying that the group certificate's wrong"	"wrong"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.48	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-007:1$B>"	"It's not like you know we're two young students who um you know got have got to set up a little house and it's really basic and there's hardly any furniture and it's really bad and"	"young"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.26	"NotPrimed"	0.653087142732324	"Age"	"PositiveEmotional"
"<S1A-007:1$B>"	"It's not like you know we're two young students who um you know got have got to set up a little house and it's really basic and there's hardly any furniture and it's really bad and"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.87	"NotPrimed"	-2.46168164249936	"Dimension"	"NonEmotional"
"<S1A-007:1$B>"	"It's not like you know we're two young students who um you know got have got to set up a little house and it's really basic and there's hardly any furniture and it's really bad and"	"bad"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	1.4	"Primed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-007:1$B>"	"She's just assuming that you're couple just a couple of young kids"	"young"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.26	"NotPrimed"	-0.186890259117287	"Age"	"PositiveEmotional"
"<S1A-007:1$B>"	"Have some cold water and cordial"	"cold"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.34	"NotPrimed"	-1.29151636623153	"PhysicalProperty"	"NegativeEmotional"
"<S1A-007:1$B>"	"It was great You went to Glebe market sorry"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.78	"NotPrimed"	0.0374873727450639	"Value"	"NonEmotional"
"<S1A-007:1$B>"	"It was great You went to Glebe market sorry"	"sorry"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.58	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-007:1$B>"	"Oh my watch must've been wrong 'cos it's been fucking up"	"wrong"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.48	"NotPrimed"	-0.17749906229183	"Value"	"NegativeEmotional"
"<S1A-007:1$B>"	"I said it's a long time isn't it"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.88	"NotPrimed"	-1.56668554646801	"Dimension"	"NonEmotional"
"<S1A-007:1$B>"	"I had a great time"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.78	"NotPrimed"	-3.66356164612965	"Value"	"NonEmotional"
"<S1A-007:1$B>"	"I'm so proud of myself for doing that"	"proud"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	0.04	"NotPrimed"	-0.882919840346329	"HumanPropensity"	"PositiveEmotional"
"<S1A-007:1$B>"	"And I would've done that before except 's taught me taught me different"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-007:1$A>"	"That's really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-007:1$B>"	"And I thought nuh I'm glad he's not I'm glad he said no no"	"glad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.28	"NotPrimed"	-2.16467016729549	"HumanPropensity"	"PositiveEmotional"
"<S1A-007:1$B>"	"relax tonight and that would be terrible"	"terrible"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.34	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-008:1$A>"	"They said it was good and they were asking one thirty-five thousand for it and um I offered one twenty-six thousand and I was gonna ask you what you thought because Dad's already told me basically what I have to say and I just don't know because I'm new at this and I'm just gonna do what anyone tells me to say who's had experience"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	6.86	"NotPrimed"	-1.70034305813275	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"That sounds like good strategy to me"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Attributive"	0	6.86	"NotPrimed"	-0.0551487467368233	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"I think the market's so slow at the moment and I think"	"slow"	"so"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	1	0.09	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-008:1$A>"	"As we were leaving the inspection to their place where they were starting ah we left ten minutes into the inspection time and there was no-one there and ah that's the only thing they may have had good offers during the inspection time but I guess she'll tell me"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Attributive"	0	6.86	"NotPrimed"	-0.713978688808318	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"So you have to say to yourself and they said I'm sorry but we just can't pay one cent more that's all we're prepared to go to"	"sorry"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	0	0.52	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-008:1$A>"	"That's odd isn't it"	"odd"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	0.04	"NotPrimed"	-1.62507166241833	"Value"	"NonEmotional"
"<S1A-008:1$B>"	"But if there's plenty around and you think oh well if you can get it for that it'd be great but if not I don't want it"	"great"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	0	1.42	"NotPrimed"	-0.376481508280344	"Value"	"NonEmotional"
"<S1A-008:1$B>"	"That's why Mum and Dad are really good"	"good"	"really"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	1	6.86	"NotPrimed"	-1.95649553666731	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"I mean they know so much about real estate that I wouldn't even attempt to suggest anything other than what what they did because that's you know they get good buys and they know how to do it"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Attributive"	0	6.86	"NotPrimed"	-0.896325307613501	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"Mum's really good"	"good"	"really"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	1	6.86	"NotPrimed"	-1.62769963139289	"Value"	"PositiveEmotional"
"<S1A-008:1$B>"	"She's really good at buying places"	"good"	"really"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	1	6.86	"Primed"	-0.921504770945967	"Value"	"PositiveEmotional"
"<S1A-008:1$A>"	"Well the Bondi place they looked at and straight away they knew it was no good"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-008:1$A>"	"Things that were put in that weren't approved you know and just lots so I didn't to me it looked great I loved it you know but it was right they were right"	"great"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	1.42	"NotPrimed"	0.00616225376312128	"Value"	"NonEmotional"
"<S1A-008:1$A>"	"One bedroom and a very big sunroom which you can make into a bedroom of course and that goes off to a balcony"	"big"	"very"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Attributive"	1	1.55	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-008:1$B>"	"Oh lovely"	"lovely"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27.5	"Predicative"	0	0.26	"NotPrimed"	1	"Value"	"PositiveEmotional"
"<S1A-008:1$A>"	"Which is good"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-008:1$A>"	"Just that it's scary because think they're gonna laugh at you 'cause you're the first a first home buyer"	"scary"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	0.09	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-008:1$A>"	"But to them it's like you know come back when you're serious"	"serious"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	37.5	"Predicative"	0	0.13	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
